caseid,weight,F1,F2,F3,F4,F5,F6,Economic Mobility 1,Economic Mobility 2,Economic Mobility 3,Economic Mobility 4,Economic Mobility 5,Economic Mobility 6,Economic Mobility 7,Education 1,Education 2,Education 3,Education 4,Education 5,Education 6,Education 7,Education 8,Education 9,Healthcare 1,Healthcare 2,Healthcare 3,Healthcare 4,Healthcare 5,Healthcare 6,Healthcare 7,,Energy 1,Energy 2,Energy 3,Energy 4,Energy 5,Fed Spending & Debt,Taxes 1,Taxes 2,Taxes 3,Taxes 4,Taxes 5,Taxes 6,Taxes 7,Grand Bargain or Current Direction?,pid3,What would you change to make you reconsider,birthyr,gender,race,hispanic,educ,marstat,employ,faminc_new,child18,inputzip,inputstate,ownhome,pid7,presvote20post,presvote24post,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
2334931016,1.021387761,No,It was annoying,No,Not sure,Not sure,Not sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Independent,,1981,Male,White,No,4-year,Never married,Unemployed,"Less than $10,000",No,49441,Michigan,Own,Independent,Did not vote for President,Did not vote for President,Yes,Not sure,Most of the time,Agnostic,Never,No,Not at all important,Seldom,2025-07-01 0:43:15,2025-07-01 0:52:10
2336021234,0.4786180579,Not sure,Not all would be receptive to it,Not sure,Probably yes,Yes,Not sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Independent,,1967,Male,White,No,High school graduate,Married,Full-time,"$50,000 - $59,999",No,49508,Michigan,Rent,Lean Democrat,Joe Biden,Kamala Harris,Yes,Moderate,Most of the time,Agnostic,Never,No,Not at all important,Never,2025-07-01 22:11:46,2025-07-01 22:23:33
2336239054,0.8605127871,No,Privacy.,No,Probably yes,Yes,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Independent,,1944,Male,White,No,High school graduate,Married,Retired,"$70,000 - $79,999",No,48073,Michigan,Own,Lean Democrat,Joe Biden,Kamala Harris,Yes,Moderate,Most of the time,Something else,Never,No,Not at all important,Never,2025-07-01 22:16:43,2025-07-01 22:24:32
2330431306,0.2997610745,Yes,none,Yes,Probably yes,Yes,Yes,Good Idea,Not Sure,Critical to Me & Others,Not Sure,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Dislike It,Good Idea,Critical to Me & Others,Good Idea,Critical to Me & Others,Good Idea,Not Sure,Not Sure,Good Idea,Critical to Me & Others,Critical to Me & Others,,Not Sure,Good Idea,Critical to Me & Others,Critical to Me & Others,Not Sure,Good Idea,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Grand Bargain,Democrat,,1963,Female,White,No,High school graduate,Never married,Full-time,"$20,000 - $29,999",No,49079,Michigan,Other,Not very strong Democrat,Other,Kamala Harris,Yes,Moderate,Most of the time,Nothing in particular,Never,No,Not at all important,A few times a month,2025-06-27 18:15:19,2025-06-27 18:27:14
2331469222,1.529308592,Yes,"It has a lot of high level information, important for the country and the economy, in order to move forward in this world",No,Probably yes,Not sure,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Grand Bargain,Democrat,,1985,Male,White,No,4-year,Married,Full-time,"$70,000 - $79,999",Yes,48390,Michigan,Own,Not very strong Democrat,Donald Trump,Donald Trump,Yes,Conservative,Some of the time,Roman Catholic,Once or twice a month,No,Somewhat important,A few times a month,2025-06-28 10:52:21,2025-06-28 11:00:25
2331413066,0.8143717076,Not sure,People I know would automatically assume it has a liberal agenda and ignore it if I were the one to send it to them,Not sure,Probably yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1987,Female,White,No,4-year,Married,Part-time,"$80,000 - $99,999",Yes,49418,Michigan,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Some of the time,Protestant,A few times a year,No,Somewhat important,Once a day,2025-06-28 11:56:58,2025-06-28 12:26:47
2331931580,0.9498797317,Yes,I don’t have any,Yes,Definitely yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1996,Female,White,No,High school graduate,Never married,Permanently disabled,"$40,000 - $49,999",No,48180,Michigan,Rent,Not very strong Democrat,Joe Biden,Did not vote for President,Yes,Very liberal,Most of the time,Agnostic,Never,No,Not at all important,Never,2025-06-28 19:01:09,2025-06-28 19:11:51
2331483580,0.9407540247,Yes,I KNOW MY FRIENDS. I WOULD HAVE NO RESERVATIOS TO SENDING IT TO ALL OF THEM,Yes,Definitely yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1943,Female,White,No,Some college,Never married,Retired,"$120,000 - $149,999",No,48313,Michigan,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Most of the time,Roman Catholic,Seldom,No,Somewhat important,Once a day,2025-06-29 1:01:17,2025-06-29 1:28:01
2333989924,1.090433306,Not sure,They might not be interested themselves and I wouldn't want to waste my time sharing.,Not sure,Probably yes,Not sure,Not sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Democrat,,1979,Female,Black,No,4-year,Never married,Full-time,"$70,000 - $79,999",Yes,49008,Michigan,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Some of the time,Nothing in particular,Never,No,Not too important,Once a day,2025-06-30 10:19:49,2025-06-30 10:27:25
2334690534,0.8637026995,Not sure,I don't like spamming people with stuff,Not sure,Probably yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Democrat,,1963,Male,White,No,Post-grad,Separated,Permanently disabled,"$60,000 - $69,999",No,49855,Michigan,Own,Not very strong Democrat,Joe Biden,Kamala Harris,Yes,Moderate,Most of the time,Agnostic,Never,No,Not at all important,Never,2025-06-30 21:07:24,2025-06-30 21:13:56
2335050770,5.060137328,Yes,Not sure about origins and honest intentions,Yes,Probably yes,No,Not sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,2004,Male,White,No,High school graduate,Never married,Part-time,"Less than $10,000",No,48183,Michigan,Own,Not very strong Democrat,Did not vote for President,Did not vote for President,No,Moderate,Most of the time,Nothing in particular,Seldom,No,Not at all important,A few times a week,2025-07-01 2:29:49,2025-07-01 2:35:00
2336108704,1.099511732,Yes,I would not have any I like this app and I think it will help,Not sure,Probably yes,Yes,Not sure,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Republican,,1970,Male,White,No,High school graduate,Married,Full-time,"$150,000 - $199,999",Yes,55330,Minnesota,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Moderate,Only now and then,Roman Catholic,Never,No,Not at all important,Never,2025-07-01 22:10:35,2025-07-01 22:19:38
2334450178,0.6457979234,Yes,They wouldn't use it,Yes,Probably yes,Yes,Yes,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Grand Bargain,Not sure,,1993,Female,White,No,No HS,Married,Full-time,"Less than $10,000",No,55427,Minnesota,Own,Not sure,Did not vote for President,Did not vote for President,Yes,Not sure,Don't know,Roman Catholic,Never,No,Very important,Several times a day,2025-06-30 16:59:24,2025-06-30 17:05:22
2332239924,1.405838306,Yes,Zero,Yes,Definitely yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Independent,,1960,Male,White,No,Some college,Divorced,Retired,"$40,000 - $49,999",No,55128,Minnesota,Own,Lean Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2025-06-29 0:53:41,2025-06-29 1:05:50
2331007072,1.035384965,Yes,Nothing at all.,Not sure,Definitely yes,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Hate It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Democrat,,1975,Female,Black,No,4-year,Never married,Full-time,"$80,000 - $99,999",Yes,55412,Minnesota,Own,Strong Democrat,Did not vote for President,Kamala Harris,Yes,Very liberal,Most of the time,Nothing in particular,Never,No,Not at all important,Never,2025-06-28 2:49:53,2025-06-28 2:57:23
2331820878,1.159186189,Not sure,They probably wouldn't be interested.,No,Definitely yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1968,Female,White,No,Some college,Divorced,Full-time,"$40,000 - $49,999",No,55369,Minnesota,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Atheist,A few times a year,No,Not at all important,Seldom,2025-06-28 17:01:01,2025-06-28 17:10:04
2332557464,0.7495047214,No,It is clearly a push poll.,No,Probably yes,Yes,Not sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Dislike It,Dislike It,Critical to Me & Others,Critical to Me & Others,Hate It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Dislike It,Good Idea,Hate It,Critical to Me & Others,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Hate It,Hate It,Critical to Me & Others,Critical to Me & Others,Good Idea,Grand Bargain,Democrat,,1990,Male,Two or more races,No,Some college,Never married,Unemployed,"$70,000 - $79,999",No,55405,Minnesota,Rent,Strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Some of the time,Agnostic,Never,No,Not at all important,Never,2025-06-29 8:02:49,2025-06-29 8:37:17
2332950094,1.22658025,Not sure,Who is running it? Will anything actually happen? How will those goals be achieved?,Not sure,Probably yes,Yes,Not sure,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Good Idea,Hate It,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Not Sure,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Democrat,,2001,Female,White,No,Post-grad,Domestic / civil partnership,Full-time,"$50,000 - $59,999",No,55406,Minnesota,Rent,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Nothing in particular,Never,No,Not at all important,Never,2025-06-29 12:50:13,2025-06-29 12:58:23
2333071186,0.5606052908,Not sure,"Unfamiliar logo (reminds me of GPT or something AI, which I don't trust very highly); not sure that they would take the time to participate",Not sure,Probably yes,Yes,Not sure,Good Idea,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Not Sure,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Not Sure,Good Idea,Not Sure,Good Idea,Dislike It,Good Idea,Critical to Me & Others,Good Idea,Not Sure,Not Sure,Good Idea,Not Sure,Dislike It,Grand Bargain,Democrat,,1990,Female,White,No,4-year,Never married,Other,"Less than $10,000",No,55337,Minnesota,Rent,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Agnostic,Never,No,Not at all important,Seldom,2025-06-29 14:52:49,2025-06-29 15:08:33
