caseid,weight,F1,F2,F3,F4,F5,F6,Economic Mobility 1,Economic Mobility 2,Economic Mobility 3,Economic Mobility 4,Economic Mobility 5,Economic Mobility 6,Economic Mobility 7,Education 1,Education 2,Education 3,Education 4,Education 5,Education 6,Education 7,Education 8,Education 9,Healthcare 1,Healthcare 2,Healthcare 3,Healthcare 4,Healthcare 5,Healthcare 6,Healthcare 7,Healthcare 8,Energy 1,Energy 2,Energy 3,Energy 4,Energy 5,Fed Spending & Debt,Taxes 1,Taxes 2,Taxes 3,Taxes 4,Taxes 5,Taxes 6,Taxes 7,Grand Bargain or Current Direction?,pid3,What would you change to make you reconsider,birthyr,gender,race,hispanic,educ,marstat,employ,faminc_new,child18,inputzip,inputstate,ownhome,pid7,presvote20post,presvote24post,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
2259089406,0.8525593545,Not sure,i would not share,No,Definitely no,Not sure,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Democrat,,1953,Female,Black,No,2-year,Never married,Retired,"$10,000 - $19,999",No,28341,North Carolina,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Protestant,Once or twice a month,No,Very important,A few times a month,2025-05-20 21:19:51,2025-05-20 21:32:03
2261155212,0.7290218793,No,don't trust it,No,Not sure,No,No,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Hate It,Hate It,Hate It,Hate It,Hate It,Not Sure,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Current Direction,Independent,don't know,1986,Male,White,No,High school graduate,Never married,Full-time,"Less than $10,000",No,58104,North Dakota,Own,Independent,Did not vote for President,Donald Trump,Yes,Moderate,Most of the time,Buddhist,Never,No,Not too important,Never,2025-05-21 17:37:01,2025-05-21 17:46:37
2261763166,0.5924602932,Yes,None,Yes,Probably yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Grand Bargain,Independent,,1978,Male,Native American,No,2-year,Widowed,Part-time,"$50,000 - $59,999",No,58730,North Dakota,Rent,Lean Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Nothing in particular,Never,No,Not at all important,Never,2025-05-22 1:43:51,2025-05-22 1:50:20
2259090362,0.7205417994,No,I don't agree with most of the prroposals,No,Definitely no,Not sure,No,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Grand Bargain,Republican,,1953,Male,White,No,4-year,Married,Retired,"$40,000 - $49,999",No,44430,Ohio,Own,Not very strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Roman Catholic,Seldom,No,Somewhat important,Once a day,2025-05-20 21:22:00,2025-05-20 21:31:01
2260082390,0.899642495,No,Time consuming,No,Not sure,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Grand Bargain,Republican,,1976,Female,White,No,4-year,Married,Full-time,"$150,000 - $199,999",No,45822,Ohio,Own,Not very strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Only now and then,Roman Catholic,Once or twice a month,Yes,Very important,Several times a day,2025-05-21 8:42:11,2025-05-21 8:45:53
2260410612,0.9503965476,Not sure,I keep.my opinions to myself.,No,Probably yes,Yes,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Grand Bargain,Republican,,1957,Male,White,No,High school graduate,Never married,Retired,"$30,000 - $39,999",No,45403,Ohio,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Protestant,Seldom,No,Not too important,Seldom,2025-05-21 11:14:30,2025-05-21 11:27:02
2260929724,1.077216021,Not sure,I do not like to feel that I am pushing political ideas,Not sure,Definitely yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Current Direction,Republican,I would like to see them pass one bill at a time instead of merging many together and trying to get it all approved.,1954,Female,White,No,High school graduate,Married,Retired,"$70,000 - $79,999",No,44202,Ohio,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Some of the time,Roman Catholic,Never,No,Not at all important,Never,2025-05-21 15:21:08,2025-05-21 15:27:14
2260319244,0.7666176382,Yes,Privacy concerns and whether immigrants have access to it,Yes,Definitely no,No,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Republican,,1983,Male,Black,No,High school graduate,Never married,Full-time,"$70,000 - $79,999",No,43232,Ohio,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Protestant,More than once a week,No,Very important,Several times a day,2025-05-21 15:24:37,2025-05-21 15:31:25
2261059788,0.6754215258,Not sure,I would prefer to ask them before sending.,No,Probably yes,Not sure,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Republican,,1964,Male,White,No,High school graduate,Married,Full-time,"$60,000 - $69,999",No,45327,Ohio,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Some of the time,Roman Catholic,A few times a year,Yes,Somewhat important,Seldom,2025-05-21 16:32:47,2025-05-21 16:43:51
2261156176,0.5276159603,Yes,None,Not sure,Definitely yes,Yes,No,Good Idea,Not Sure,Good Idea,Not Sure,Good Idea,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Good Idea,Dislike It,Not Sure,Not Sure,Not Sure,Dislike It,Current Direction,Republican,Term limits. No insider trading,1947,Male,White,No,Some college,Divorced,Retired,"$30,000 - $39,999",No,44044,Ohio,Rent,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Protestant,Seldom,Yes,Somewhat important,Several times a day,2025-05-21 17:39:04,2025-05-21 17:50:18
2261486872,1.173724386,Not sure,N/A,No,Probably yes,Not sure,Not sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Hate It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Republican,Some changes I would like to see that I think 75% of the country would accept- that would get me to support the total package is reducing the inflation rate from a dangerous level to a much more comfortable level.,2002,Female,White,No,Some college,Never married,Student,"$150,000 - $199,999",No,45011,Ohio,Other,Strong Republican,Did not vote for President,Donald Trump,Yes,Conservative,Only now and then,Nothing in particular,Seldom,Yes,Somewhat important,A few times a month,2025-05-21 21:38:36,2025-05-21 21:50:55
2261558724,0.5745701301,Yes,none,Yes,Definitely yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Republican,,1986,Male,White,No,High school graduate,Never married,Unemployed,"$10,000 - $19,999",No,45245,Ohio,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Roman Catholic,More than once a week,Yes,Very important,Several times a day,2025-05-21 22:45:55,2025-05-21 22:56:48
2261897456,0.8143069317,No,I don't bother other people.,No,Not sure,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Dislike It,Good Idea,Hate It,Dislike It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Hate It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Dislike It,Dislike It,Not Sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Hate It,Hate It,Hate It,Hate It,Hate It,Not Sure,Hate It,Hate It,Good Idea,Good Idea,Hate It,Hate It,Hate It,Current Direction,Republican,,1997,Male,White,No,4-year,Never married,Full-time,"$70,000 - $79,999",No,44240,Ohio,Rent,Not very strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Roman Catholic,Seldom,No,Not too important,A few times a month,2025-05-22 3:38:01,2025-05-22 3:56:31
2261903382,0.8722000492,Not sure,Their lack of interest,No,Probably no,No,No,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Current Direction,Republican,Stop congress from being bought off from interest groups and elect people like trump that really care about the people,1955,Male,White,No,High school graduate,Married,Retired,"$70,000 - $79,999",No,43947,Ohio,Rent,Not very strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Something else,Never,Yes,Very important,Several times a day,2025-05-22 3:41:44,2025-05-22 4:05:12
2260237118,0.9503965476,Not sure,i just dont do that,Not sure,Probably yes,Not sure,Not sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Current Direction,Other,lower taxes fire all democrats,1954,Male,White,No,High school graduate,Married,Retired,"$150,000 - $199,999",No,43147,Ohio,Own,Lean Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Nothing in particular,Never,No,Not too important,Never,2025-05-21 9:33:18,2025-05-21 9:39:37
2260231180,0.8722000492,No,"I don't share apps. If people want them, they will get them.",No,Probably no,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Other,,1952,Male,White,No,High school graduate,Domestic / civil partnership,Retired,"$20,000 - $29,999",No,43402,Ohio,Rent,Lean Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Protestant,Seldom,No,Somewhat important,Once a day,2025-05-21 9:29:48,2025-05-21 9:39:40
2260926546,0.4072825038,Not sure,Talking politics can end friendships,No,Probably yes,Not sure,Yes,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Hate It,Hate It,Hate It,Hate It,Hate It,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Other,Buy American and stop politicians from insider trading,1956,Male,White,No,Post-grad,Married,Full-time,"$150,000 - $199,999",No,43615,Ohio,Own,Lean Republican,Donald Trump,Chase Oliver,Yes,Conservative,Most of the time,Roman Catholic,Seldom,No,Not too important,A few times a week,2025-05-21 15:14:19,2025-05-21 15:25:41
2261753408,0.6567734139,No,It's too confusing,Not sure,Not sure,Not sure,Not sure,Good Idea,Hate It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Other,,1971,Male,Black,No,High school graduate,Domestic / civil partnership,Part-time,"$20,000 - $29,999",No,44420,Ohio,Rent,Independent,Did not vote for President,Did not vote for President,No,Not sure,Hardly at all,Nothing in particular,Never,No,Not at all important,Never,2025-05-22 1:33:44,2025-05-22 1:44:04
2259038886,0.6339409083,Not sure,They wouldn't care.,Not sure,Not sure,Not sure,No,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Grand Bargain,Not sure,,2002,Female,White,No,High school graduate,Never married,Full-time,Prefer not to say,No,45176,Ohio,Rent,Independent,Did not vote for President,Did not vote for President,No,Not sure,Hardly at all,Something else,Never,No,Very important,Several times a day,2025-05-20 20:23:19,2025-05-20 20:29:22
2260163988,0.710122204,Not sure,Stirring opinions,No,Not sure,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Grand Bargain,Not sure,,1976,Female,White,No,Some college,Married,Homemaker,"$60,000 - $69,999",No,44857,Ohio,Own,Not sure,Did not vote for President,Did not vote for President,Don't know,Liberal,Only now and then,Something else,Never,No,Somewhat important,Don't know,2025-05-21 9:13:56,2025-05-21 9:20:50
