caseid,weight,F1,F2,F3,F4,F5,F6,Economic Mobility 1,Economic Mobility 2,Economic Mobility 3,Economic Mobility 4,Economic Mobility 5,Economic Mobility 6,Economic Mobility 7,Education 1,Education 2,Education 3,Education 4,Education 5,Education 6,Education 7,Education 8,Education 9,Healthcare 1,Healthcare 2,Healthcare 3,Healthcare 4,Healthcare 5,Healthcare 6,Healthcare 7,Healthcare 8,Energy 1,Energy 2,Energy 3,Energy 4,Energy 5,Fed Spending & Debt,Taxes 1,Taxes 2,Taxes 3,Taxes 4,Taxes 5,Taxes 6,Taxes 7,Grand Bargain or Current Direction?,pid3,What would you change to make you reconsider,birthyr,gender,race,hispanic,educ,marstat,employ,faminc_new,child18,inputzip,inputstate,ownhome,pid7,presvote20post,presvote24post,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
2283463410,0.7050069535,No,I will never do that at all!,No,Definitely no,No,No,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Current Direction,Republican,I really have no idea on this at ll!,1953,Male,White,No,Some college,Married,Retired,"$40,000 - $49,999",No,48436,Michigan,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Moderate,Most of the time,Protestant,Once a week,Yes,Very important,Several times a day,2025-06-02 23:58:26,2025-06-03 0:03:54
2283444888,1.081271568,Not sure,Forcing something on them,Not sure,Probably yes,Not sure,Not sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Republican,,1949,Male,White,No,High school graduate,Married,Retired,"$30,000 - $39,999",No,48191,Michigan,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Protestant,More than once a week,Yes,Very important,A few times a week,2025-06-02 23:53:29,2025-06-03 0:05:31
2284319924,0.5431077894,No,I don't think larger federal government influence is the answer to those issues.,No,Definitely no,No,No,Not Sure,Dislike It,Dislike It,Hate It,Hate It,Not Sure,Not Sure,Hate It,Good Idea,Good Idea,Not Sure,Hate It,Good Idea,Hate It,Dislike It,Hate It,Hate It,Hate It,Not Sure,Hate It,Dislike It,Good Idea,Not Sure,Hate It,Good Idea,Hate It,Hate It,Hate It,Dislike It,Hate It,Hate It,Hate It,Hate It,Not Sure,Hate It,Hate It,Hate It,Current Direction,Republican,Reduce the size of government influence in every area.,1956,Female,White,No,4-year,Married,Retired,"$150,000 - $199,999",No,48836,Michigan,Own,Not very strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Protestant,More than once a week,No,Very important,Several times a day,2025-06-03 11:14:35,2025-06-03 11:32:27
2284114476,0.6386003435,Yes,None.,No,Probably yes,Not sure,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Hate It,Hate It,Hate It,Hate It,Hate It,Not Sure,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Current Direction,Republican,Get rod of the tax on carbon emissions.,1998,Male,White,No,High school graduate,Married,Full-time,"$80,000 - $99,999",Yes,48444,Michigan,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Hardly at all,Nothing in particular,More than once a week,No,Very important,A few times a week,2025-06-03 12:12:18,2025-06-03 12:21:05
2284458204,0.8974215489,Not sure,We need to more information about the app,No,Probably yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Grand Bargain,Republican,,1961,Male,White,No,High school graduate,Married,Full-time,"$50,000 - $59,999",No,49855,Michigan,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Protestant,Once a week,Yes,Very important,Once a day,2025-06-03 12:42:03,2025-06-03 12:46:48
2285036528,1.461799193,Yes,None,Not sure,Probably no,Not sure,No,Dislike It,Good Idea,Dislike It,Good Idea,Dislike It,Dislike It,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Republican,,1967,Male,White,No,Some college,Married,Permanently disabled,"$30,000 - $39,999",No,49615,Michigan,Own,Not very strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Some of the time,Protestant,Once or twice a month,Yes,Very important,Several times a day,2025-06-03 19:54:20,2025-06-03 20:07:14
2285578390,0.8352344161,No,Don't trust the Internet,No,Not sure,No,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Republican,None,1958,Female,White,No,High school graduate,Divorced,Permanently disabled,Prefer not to say,No,49854,Michigan,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Nothing in particular,Never,No,Not at all important,Never,2025-06-04 1:59:26,2025-06-04 2:07:05
2285665572,0.7137284333,Not sure,If they'd do it or not,Yes,Not sure,Not sure,Not sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Republican,,1989,Male,White,No,High school graduate,Married,Full-time,"$100,000 - $119,999",Yes,49021,Michigan,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Only now and then,Protestant,Seldom,No,Somewhat important,Seldom,2025-06-04 3:00:27,2025-06-04 3:06:21
2286298010,1.943736575,Yes,None,Not sure,Not sure,Not sure,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Republican,Quit making people struggle to get by,1961,Male,White,No,No HS,Domestic / civil partnership,Permanently disabled,"$10,000 - $19,999",No,48187,Michigan,Rent,Not very strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Protestant,Once a week,Yes,Very important,Once a day,2025-06-04 9:58:17,2025-06-04 10:05:32
2286280854,2.150001337,Not sure,I'm not a fan of talking politics,Not sure,Definitely yes,Yes,Not sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Republican,,1982,Female,White,No,2-year,Never married,Full-time,"$40,000 - $49,999",No,49203,Michigan,Own,Not very strong Republican,Did not vote for President,Donald Trump,Yes,Conservative,Hardly at all,Protestant,Never,No,Not at all important,Never,2025-06-04 9:49:49,2025-06-04 10:07:40
2286397142,0.8203414209,Yes,none,Not sure,Probably yes,Not sure,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Republican,,1945,Female,White,No,High school graduate,Married,Part-time,"$70,000 - $79,999",No,48176,Michigan,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Roman Catholic,Never,No,Very important,Once a day,2025-06-04 10:55:21,2025-06-04 11:11:58
2286837702,1.4496693,Not sure,Security of answers and privacy,Not sure,Probably yes,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Grand Bargain,Republican,,1994,Male,White,No,4-year,Never married,Full-time,"$60,000 - $69,999",No,48642,Michigan,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Some of the time,Protestant,Once a week,Yes,Very important,Once a day,2025-06-04 14:54:44,2025-06-04 15:01:06
2284100330,0.6994911201,Yes,Some people I know wouldn't be interested.,No,Definitely yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Other,,1994,Male,White,No,Some college,Never married,Permanently disabled,"$20,000 - $29,999",No,49503,Michigan,Rent,Lean Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Agnostic,Never,No,Not at all important,Never,2025-06-03 8:20:12,2025-06-03 8:26:10
2285562724,1.169130205,Not sure,Privacy,Not sure,Probably yes,Not sure,Yes,Good Idea,Good Idea,Not Sure,Good Idea,Dislike It,Hate It,Hate It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Dislike It,Not Sure,Critical to Me & Others,Dislike It,Not Sure,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Dislike It,Not Sure,Not Sure,Hate It,Not Sure,Dislike It,Dislike It,Critical to Me & Others,Good Idea,Hate It,Hate It,Hate It,Current Direction,Other,To attack the debt reduce spending.   Do not punish successful people but create opportunities for success.,1967,Male,White,No,4-year,Married,Full-time,"$120,000 - $149,999",No,49740,Michigan,Own,Lean Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Protestant,Once a week,Yes,Very important,Several times a day,2025-06-04 1:51:41,2025-06-04 2:20:09
2285919676,0.9950076972,No,too much tech now,Not sure,Probably no,No,No,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Current Direction,Other,stop property tax and income tax,1957,Male,Hispanic,Yes,High school graduate,Married,Permanently disabled,"$30,000 - $39,999",No,48117,Michigan,Own,Lean Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Buddhist,Never,No,Not too important,Never,2025-06-04 5:57:27,2025-06-04 6:06:06
2286204662,1.081271568,No,I try not to share anything of a political nature with others.,No,Probably yes,Not sure,Not sure,Good Idea,Critical to Me & Others,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Good Idea,Not Sure,Good Idea,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Hate It,Hate It,Hate It,Hate It,Not Sure,Dislike It,Hate It,Hate It,Hate It,Hate It,Good Idea,Hate It,Grand Bargain,Other,,1948,Male,White,No,High school graduate,Married,Retired,Prefer not to say,No,48178,Michigan,Own,Lean Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Something else,Once a week,Yes,Very important,Several times a day,2025-06-04 9:08:16,2025-06-04 9:22:20
2286195716,0.6142537079,No,"It's pushing the same terrible, rich people fluffing neoliberal nonsense that this country has been huffing since the 70s. The ideas presented within have no value.",No,Probably yes,No,No,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Hate It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Other,"Medicare For All, publicly-funded housing, nationalize the energy industry and move it away from fossil fuels, increase public employment through programs like postal banking, institute a federal job guarantee.",1978,Male,White,No,4-year,Married,Full-time,"$100,000 - $119,999",No,49006,Michigan,Own,Lean Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2025-06-04 9:05:58,2025-06-04 9:48:18
2284143356,0.7494895536,Yes,None,Not sure,Probably yes,Yes,Yes,Critical to Me & Others,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Dislike It,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Not Sure,Dislike It,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Critical to Me & Others,Critical to Me & Others,Dislike It,Grand Bargain,Not sure,,1992,Female,White,No,Some college,Never married,Other,"$10,000 - $19,999",No,48161,Michigan,Other,Lean Democrat,Did not vote for President,Kamala Harris,Yes,Moderate,Some of the time,Something else,Seldom,No,Not at all important,Never,2025-06-03 8:59:50,2025-06-03 9:14:19
2286735712,0.8676347499,Yes,I want more people to answer these crucial demands we need to survive in this country.,Yes,Definitely yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Not sure,,1985,Female,White,No,No HS,Married,Full-time,"$20,000 - $29,999",Yes,48183,Michigan,Own,Lean Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Some of the time,Atheist,Never,No,Not at all important,Never,2025-06-04 14:09:01,2025-06-04 18:19:03
2283407584,0.7137284333,No,Dta xollection,No,Definitely no,No,Yes,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Current Direction,Independent,None,1981,Male,White,No,High school graduate,Married,Homemaker,"$100,000 - $119,999",Yes,49428,Michigan,Own,Independent,Donald Trump,Donald Trump,Yes,Moderate,Most of the time,Nothing in particular,Never,No,Not at all important,Never,2025-06-02 23:28:01,2025-06-02 23:35:26
2283391648,0.56274034,Yes,none,No,Not sure,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Independent,I don't know,1973,Female,White,No,High school graduate,Divorced,Permanently disabled,"$70,000 - $79,999",No,49423,Michigan,Own,Independent,Did not vote for President,Did not vote for President,No,Moderate,Hardly at all,Nothing in particular,Never,No,Not at all important,Seldom,2025-06-02 23:56:36,2025-06-03 0:29:11
