caseid,weight,F1,F2,F3,F4,F5,F6,Economic Mobility 1,Economic Mobility 2,Economic Mobility 3,Economic Mobility 4,Economic Mobility 5,Economic Mobility 6,Economic Mobility 7,Education 1,Education 2,Education 3,Education 4,Education 5,Education 6,Education 7,Education 8,Education 9,Healthcare 1,Healthcare 2,Healthcare 3,Healthcare 4,Healthcare 5,Healthcare 6,Healthcare 7,,Energy 1,Energy 2,Energy 3,Energy 4,Energy 5,Fed Spending & Debt,Taxes 1,Taxes 2,Taxes 3,Taxes 4,Taxes 5,Taxes 6,Taxes 7,Grand Bargain or Current Direction?,pid3,What would you change to make you reconsider,birthyr,gender,race,hispanic,educ,marstat,employ,faminc_new,child18,inputzip,inputstate,ownhome,pid7,presvote20post,presvote24post,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
2362884850,0.6633753168,Not sure,Not my type of thing to do,Not sure,Probably no,No,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Hate It,,Hate It,Hate It,Hate It,Hate It,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Current Direction,Republican,"Doubt we can get 77% to agree on anything, unless it's worded differently to different people",1986,Male,White,No,Post-grad,Married,Full-time,"$80,000 - $99,999",Yes,10977,New York,Rent,Not very strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Some of the time,Jewish,More than once a week,No,Very important,Several times a day,2025-07-20 17:31:21,2025-07-20 18:00:47
2362901504,0.3530576425,Yes,nothing,Yes,Definitely yes,Yes,Yes,Good Idea,Not Sure,Not Sure,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Hate It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Current Direction,Democrat,,1985,Female,White,No,2-year,Divorced,Part-time,"$70,000 - $79,999",Yes,66215,Kansas,Rent,Not very strong Democrat,Did not vote for President,Kamala Harris,Yes,Liberal,Some of the time,Protestant,Once a week,Yes,Very important,Once a day,2025-07-20 17:53:34,2025-07-20 18:10:11
2362916796,1.637677614,Not sure,Or sure if they wld take the time to respond,No,Not sure,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Grand Bargain,Not sure,,1980,Female,White,No,Some college,Never married,Full-time,"$60,000 - $69,999",No,72758,Arkansas,Own,Not sure,Did not vote for President,Did not vote for President,No,Not sure,Hardly at all,Roman Catholic,Never,No,Not too important,Never,2025-07-20 18:04:54,2025-07-20 18:14:15
2362916878,0.4106724384,Not sure,I wouldn't be selected as much if too many people were involved,Not sure,Probably yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Grand Bargain,Independent,,1989,Female,White,No,Some college,Never married,Full-time,"$80,000 - $99,999",No,28557,North Carolina,Rent,Lean Republican,Did not vote for President,Donald Trump,Yes,Moderate,Some of the time,Something else,Once or twice a month,Yes,Very important,Several times a day,2025-07-20 18:05:28,2025-07-20 18:21:13
2362922964,0.5755106319,Not sure,um.. I dont know,No,Definitely yes,No,Not sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,2000,Female,Asian,No,Some college,Never married,Student,"$20,000 - $29,999",No,8234,New Jersey,Own,Not very strong Democrat,Did not vote for President,Did not vote for President,Yes,Liberal,Hardly at all,Muslim,Never,No,Somewhat important,Several times a day,2025-07-20 18:23:09,2025-07-20 18:28:28
2362895840,1.546498093,Not sure,The app appears not to be as unbiased as it proclaims. I’m not sure it would solve anything.,Not sure,Probably yes,Not sure,Not sure,Not Sure,Critical to Me & Others,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Grand Bargain,Not sure,,1983,Female,Two or more races,No,4-year,Divorced,Part-time,"$30,000 - $39,999",No,94702,California,Own,Lean Democrat,Joe Biden,Did not vote for President,Yes,Very liberal,Most of the time,Agnostic,Never,No,Not at all important,Seldom,2025-07-20 17:38:21,2025-07-20 18:33:29
2362922602,1.329057308,Not sure,not sure,Yes,Not sure,Yes,Not sure,Good Idea,Good Idea,Critical to Me & Others,Not Sure,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Not Sure,Not Sure,Dislike It,Good Idea,Not Sure,Not Sure,Critical to Me & Others,Grand Bargain,Democrat,,1959,Male,Black,No,Some college,Widowed,Unemployed,"$30,000 - $39,999",No,76556,Texas,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Moderate,Some of the time,Protestant,Once or twice a month,Yes,Very important,Several times a day,2025-07-20 18:20:51,2025-07-20 18:33:59
2362937182,1.443668391,Not sure,NONE,Not sure,Probably yes,Not sure,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1955,Male,Black,No,4-year,Married,Retired,"$80,000 - $99,999",No,68521,Nebraska,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Moderate,Only now and then,Protestant,Once a week,No,Somewhat important,Once a week,2025-07-20 18:28:48,2025-07-20 18:34:42
2362937580,0.5355049376,Yes,None for the most part,No,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Critical to Me & Others,Grand Bargain,Democrat,,1981,Male,White,No,4-year,Never married,Unemployed,"$20,000 - $29,999",No,76022,Texas,Rent,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Agnostic,Seldom,No,Somewhat important,Seldom,2025-07-20 18:31:18,2025-07-20 18:35:42
2362361496,0.9731300677,No,I think it is up to individuals to find what they like not for me to send them apps,No,Probably no,No,No,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Independent,No more free rides -,1955,Female,White,No,4-year,Widowed,Retired,"$50,000 - $59,999",No,11768,New York,Own,Independent,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Nothing in particular,Never,No,Not too important,Several times a day,2025-07-20 18:26:03,2025-07-20 18:36:43
2361186580,1.187513693,No,not sure,Not sure,Not sure,Not sure,Not sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Not Sure,Good Idea,Not Sure,Good Idea,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Republican,,1953,Male,White,No,4-year,Married,Retired,"$60,000 - $69,999",No,64145,Missouri,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Roman Catholic,Once a week,No,Very important,A few times a week,2025-07-20 18:25:21,2025-07-20 18:37:15
2362928340,0.6685430515,Yes,I would have none,Not sure,Probably yes,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Critical to Me & Others,Good Idea,Not Sure,Critical to Me & Others,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Dislike It,Good Idea,Critical to Me & Others,Critical to Me & Others,Good Idea,Not Sure,,Not Sure,Hate It,Not Sure,Dislike It,Not Sure,Good Idea,Not Sure,Not Sure,Hate It,Not Sure,Not Sure,Dislike It,Good Idea,Grand Bargain,Independent,,1996,Female,Black,No,4-year,Never married,Full-time,"$40,000 - $49,999",No,78250,Texas,Rent,Lean Republican,Did not vote for President,Did not vote for President,Yes,Moderate,Hardly at all,Something else,Once a week,Yes,Somewhat important,Several times a day,2025-07-20 18:26:22,2025-07-20 18:37:44
2362577650,1.192026585,Yes,Would need to sound them out first,Yes,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Not Sure,Not Sure,Good Idea,Not Sure,Not Sure,Dislike It,Good Idea,Not Sure,Not Sure,Good Idea,Dislike It,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Not Sure,Not Sure,Grand Bargain,Republican,,1957,Male,White,No,Post-grad,Married,Part-time,"$100,000 - $119,999",No,51334,Iowa,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Protestant,More than once a week,Yes,Very important,Once a day,2025-07-20 18:24:56,2025-07-20 18:37:51
2362829768,0.6237633279,Not sure,Don't know if they would be interested in it,No,Probably yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Grand Bargain,Independent,,1946,Male,White,No,4-year,Married,Retired,"$80,000 - $99,999",No,37820,Tennessee,Own,Independent,Donald Trump,Chase Oliver,Yes,Moderate,Some of the time,Agnostic,Never,No,Not at all important,Never,2025-07-20 18:30:16,2025-07-20 18:40:10
2362936992,1.329057308,Yes,Nothing comes to mind,No,Probably yes,No,Not sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Grand Bargain,Democrat,,1959,Male,Black,No,2-year,Never married,Retired,"$40,000 - $49,999",No,28451,North Carolina,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Moderate,Some of the time,Protestant,Once a week,No,Very important,Once a week,2025-07-20 18:27:33,2025-07-20 18:41:27
2362394368,1.098043777,Yes,it has to be to the right people because not everyone share the same ideas and opinions,Yes,Definitely yes,Not sure,No,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Current Direction,Republican,America first before others,1955,Female,Asian,No,4-year,Married,Retired,Prefer not to say,No,85138,Arizona,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Some of the time,Roman Catholic,Seldom,No,Very important,Once a day,2025-07-20 18:34:30,2025-07-20 18:42:56
2362557454,1.26316397,Yes,None,Yes,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Republican,,1957,Male,White,No,4-year,Widowed,Unemployed,"$150,000 - $199,999",No,93711,California,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Some of the time,Roman Catholic,A few times a year,No,Somewhat important,Several times a day,2025-07-20 18:33:48,2025-07-20 18:43:22
2362931578,0.4693275954,Yes,None,Yes,Definitely yes,Yes,Not sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1954,Male,Hispanic,Yes,High school graduate,Widowed,Retired,Prefer not to say,No,98405,Washington,Rent,Strong Democrat,Did not vote for President,Kamala Harris,Yes,Very liberal,Most of the time,Protestant,Seldom,No,Somewhat important,Several times a day,2025-07-20 18:34:25,2025-07-20 18:44:22
2362937412,1.024495634,Yes,I would be weary like with anything what are the cons.,Not sure,Probably yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Not Sure,Critical to Me & Others,Good Idea,Not Sure,Critical to Me & Others,Critical to Me & Others,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Grand Bargain,Democrat,,1993,Male,Black,No,2-year,Never married,Unemployed,"$20,000 - $29,999",No,70721,Louisiana,Other,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Something else,Never,No,Somewhat important,A few times a week,2025-07-20 18:30:13,2025-07-20 18:45:10
2362937978,1.548324633,Yes,Not sure,No,Probably no,Yes,Not sure,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Critical to Me & Others,Dislike It,Dislike It,Dislike It,Dislike It,Hate It,Not Sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Dislike It,Grand Bargain,Not sure,,1997,Female,Hispanic,Yes,4-year,Married,Full-time,"Less than $10,000",No,48120,Michigan,Rent,Independent,Did not vote for President,Did not vote for President,No,Not sure,Only now and then,Nothing in particular,A few times a year,Yes,Somewhat important,Seldom,2025-07-20 18:33:32,2025-07-20 18:45:32
